Name,Score
virtual @ 3.24ghz,11738
virtual @ 3.41ghz,13746
virtual @ 3.80ghz,16736
welcome sc9863a,1896
xtrons_ix,1266
z3-6540m@2.1ghz,1599
zhaoxin kaixian kx-6640a@2.6ghz,1766
zhaoxin kaixian kx-6640ma@2.1+ghz,1597
zhaoxin kaixian kx-6640ma@2.2+ghz,1566
zhaoxin kaixian kx-7000,7172
zhaoxin kaixian kx-u6580@2.5ghz,3227
zhaoxin kaixian kx-u6780@2.7ghz,3693
zhaoxin kaixian kx-u6780a,3058
zhaoxin kaixian kx-u6780a@2.7ghz,3464
zhaoxin kaixian zx-c+ c4700@2.0ghz,1547
zhaoxin kaixian zx-c+ c4701@2.0ghz,1442
zhaoxin kaixian zx-d d4600@2.0ghz,1492
zhaoxin z3-6540m@2.1+ghz,1378
天玑900,4259
